category	cohort	sample	file_type	key	url	size_bytes	last_modified
sample	Mtb151	mada_128	lr_full_depth_crai	samples/Mtb151/mada_128/mada_128.LR.AlnToH37Rv.primary_only.cram.crai	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/mada_128/mada_128.LR.AlnToH37Rv.primary_only.cram.crai	2159	2026-07-20T14:00:00Z
sample	Mtb151	mada_128	lr_full_depth_cram	samples/Mtb151/mada_128/mada_128.LR.AlnToH37Rv.primary_only.cram	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/mada_128/mada_128.LR.AlnToH37Rv.primary_only.cram	254772979	2026-07-20T13:59:59Z
sample	Mtb151	mada_128	asm_crai	samples/Mtb151/mada_128/mada_128.mm2.AsmToH37Rv.asm10.cram.crai	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/mada_128/mada_128.mm2.AsmToH37Rv.asm10.cram.crai	67	2026-07-20T14:00:02Z
sample	Mtb151	mada_128	asm_cram	samples/Mtb151/mada_128/mada_128.mm2.AsmToH37Rv.asm10.cram	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/mada_128/mada_128.mm2.AsmToH37Rv.asm10.cram	744008	2026-07-20T14:00:01Z
sample	Mtb151	mada_129	lr_100x_crai	samples/Mtb151/mada_129/mada_129.LR.AlnToH37Rv.Subsample100x.cram.crai	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/mada_129/mada_129.LR.AlnToH37Rv.Subsample100x.cram.crai	1708	2026-07-23T16:58:12Z
sample	Mtb151	mada_129	lr_100x_cram	samples/Mtb151/mada_129/mada_129.LR.AlnToH37Rv.Subsample100x.cram	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/mada_129/mada_129.LR.AlnToH37Rv.Subsample100x.cram	198154347	2026-07-23T16:58:08Z
sample	Mtb151	mada_129	lr_full_depth_crai	samples/Mtb151/mada_129/mada_129.LR.AlnToH37Rv.primary_only.cram.crai	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/mada_129/mada_129.LR.AlnToH37Rv.primary_only.cram.crai	1952	2026-07-20T14:00:09Z
sample	Mtb151	mada_129	lr_full_depth_cram	samples/Mtb151/mada_129/mada_129.LR.AlnToH37Rv.primary_only.cram	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/mada_129/mada_129.LR.AlnToH37Rv.primary_only.cram	229719189	2026-07-20T14:00:08Z
sample	Mtb151	mada_129	asm_crai	samples/Mtb151/mada_129/mada_129.mm2.AsmToH37Rv.asm10.cram.crai	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/mada_129/mada_129.mm2.AsmToH37Rv.asm10.cram.crai	68	2026-07-20T14:00:12Z
sample	Mtb151	mada_129	asm_cram	samples/Mtb151/mada_129/mada_129.mm2.AsmToH37Rv.asm10.cram	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/mada_129/mada_129.mm2.AsmToH37Rv.asm10.cram	800058	2026-07-20T14:00:11Z
sample	Mtb151	mada_139	lr_100x_crai	samples/Mtb151/mada_139/mada_139.LR.AlnToH37Rv.Subsample100x.cram.crai	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/mada_139/mada_139.LR.AlnToH37Rv.Subsample100x.cram.crai	1780	2026-07-23T16:57:34Z
sample	Mtb151	mada_139	lr_100x_cram	samples/Mtb151/mada_139/mada_139.LR.AlnToH37Rv.Subsample100x.cram	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/mada_139/mada_139.LR.AlnToH37Rv.Subsample100x.cram	208168222	2026-07-23T16:57:31Z
sample	Mtb151	mada_139	lr_full_depth_crai	samples/Mtb151/mada_139/mada_139.LR.AlnToH37Rv.primary_only.cram.crai	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/mada_139/mada_139.LR.AlnToH37Rv.primary_only.cram.crai	2393	2026-07-20T14:01:04Z
sample	Mtb151	mada_139	lr_full_depth_cram	samples/Mtb151/mada_139/mada_139.LR.AlnToH37Rv.primary_only.cram	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/mada_139/mada_139.LR.AlnToH37Rv.primary_only.cram	282252824	2026-07-20T14:01:02Z
sample	Mtb151	mada_139	asm_crai	samples/Mtb151/mada_139/mada_139.mm2.AsmToH37Rv.asm10.cram.crai	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/mada_139/mada_139.mm2.AsmToH37Rv.asm10.cram.crai	69	2026-07-20T14:01:06Z
sample	Mtb151	mada_139	asm_cram	samples/Mtb151/mada_139/mada_139.mm2.AsmToH37Rv.asm10.cram	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/mada_139/mada_139.mm2.AsmToH37Rv.asm10.cram	798615	2026-07-20T14:01:05Z
sample	Mtb151	mada_151	lr_100x_crai	samples/Mtb151/mada_151/mada_151.LR.AlnToH37Rv.Subsample100x.cram.crai	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/mada_151/mada_151.LR.AlnToH37Rv.Subsample100x.cram.crai	1753	2026-07-23T16:57:25Z
sample	Mtb151	mada_151	lr_100x_cram	samples/Mtb151/mada_151/mada_151.LR.AlnToH37Rv.Subsample100x.cram	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/mada_151/mada_151.LR.AlnToH37Rv.Subsample100x.cram	207324633	2026-07-23T16:57:22Z
sample	Mtb151	mada_151	lr_full_depth_crai	samples/Mtb151/mada_151/mada_151.LR.AlnToH37Rv.primary_only.cram.crai	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/mada_151/mada_151.LR.AlnToH37Rv.primary_only.cram.crai	2274	2026-07-20T14:01:45Z
sample	Mtb151	mada_151	lr_full_depth_cram	samples/Mtb151/mada_151/mada_151.LR.AlnToH37Rv.primary_only.cram	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/mada_151/mada_151.LR.AlnToH37Rv.primary_only.cram	267785313	2026-07-20T14:01:43Z
sample	Mtb151	mada_151	asm_crai	samples/Mtb151/mada_151/mada_151.mm2.AsmToH37Rv.asm10.cram.crai	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/mada_151/mada_151.mm2.AsmToH37Rv.asm10.cram.crai	67	2026-07-20T14:01:47Z
sample	Mtb151	mada_151	asm_cram	samples/Mtb151/mada_151/mada_151.mm2.AsmToH37Rv.asm10.cram	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/mada_151/mada_151.mm2.AsmToH37Rv.asm10.cram	795251	2026-07-20T14:01:46Z
sample	Mtb151	mada_2-1	lr_100x_crai	samples/Mtb151/mada_2-1/mada_2-1.LR.AlnToH37Rv.Subsample100x.cram.crai	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/mada_2-1/mada_2-1.LR.AlnToH37Rv.Subsample100x.cram.crai	1915	2026-07-23T16:53:42Z
sample	Mtb151	mada_2-1	lr_100x_cram	samples/Mtb151/mada_2-1/mada_2-1.LR.AlnToH37Rv.Subsample100x.cram	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/mada_2-1/mada_2-1.LR.AlnToH37Rv.Subsample100x.cram	229231237	2026-07-23T16:53:35Z
sample	Mtb151	mada_2-1	lr_full_depth_crai	samples/Mtb151/mada_2-1/mada_2-1.LR.AlnToH37Rv.primary_only.cram.crai	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/mada_2-1/mada_2-1.LR.AlnToH37Rv.primary_only.cram.crai	2794	2026-07-20T14:02:02Z
sample	Mtb151	mada_2-1	lr_full_depth_cram	samples/Mtb151/mada_2-1/mada_2-1.LR.AlnToH37Rv.primary_only.cram	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/mada_2-1/mada_2-1.LR.AlnToH37Rv.primary_only.cram	333680799	2026-07-20T14:02:01Z
sample	Mtb151	mada_2-1	asm_crai	samples/Mtb151/mada_2-1/mada_2-1.mm2.AsmToH37Rv.asm10.cram.crai	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/mada_2-1/mada_2-1.mm2.AsmToH37Rv.asm10.cram.crai	67	2026-07-20T14:02:04Z
sample	Mtb151	mada_2-1	asm_cram	samples/Mtb151/mada_2-1/mada_2-1.mm2.AsmToH37Rv.asm10.cram	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/mada_2-1/mada_2-1.mm2.AsmToH37Rv.asm10.cram	743201	2026-07-20T14:02:03Z
sample	Mtb151	mada_2-25	lr_100x_crai	samples/Mtb151/mada_2-25/mada_2-25.LR.AlnToH37Rv.Subsample100x.cram.crai	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/mada_2-25/mada_2-25.LR.AlnToH37Rv.Subsample100x.cram.crai	1829	2026-07-23T16:57:59Z
sample	Mtb151	mada_2-25	lr_100x_cram	samples/Mtb151/mada_2-25/mada_2-25.LR.AlnToH37Rv.Subsample100x.cram	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/mada_2-25/mada_2-25.LR.AlnToH37Rv.Subsample100x.cram	217132497	2026-07-23T16:57:55Z
sample	Mtb151	mada_2-25	lr_full_depth_crai	samples/Mtb151/mada_2-25/mada_2-25.LR.AlnToH37Rv.primary_only.cram.crai	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/mada_2-25/mada_2-25.LR.AlnToH37Rv.primary_only.cram.crai	2016	2026-07-20T14:02:12Z
sample	Mtb151	mada_2-25	lr_full_depth_cram	samples/Mtb151/mada_2-25/mada_2-25.LR.AlnToH37Rv.primary_only.cram	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/mada_2-25/mada_2-25.LR.AlnToH37Rv.primary_only.cram	238997310	2026-07-20T14:02:11Z
sample	Mtb151	mada_2-25	asm_crai	samples/Mtb151/mada_2-25/mada_2-25.mm2.AsmToH37Rv.asm10.cram.crai	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/mada_2-25/mada_2-25.mm2.AsmToH37Rv.asm10.cram.crai	67	2026-07-20T14:02:14Z
sample	Mtb151	mada_2-25	asm_cram	samples/Mtb151/mada_2-25/mada_2-25.mm2.AsmToH37Rv.asm10.cram	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/mada_2-25/mada_2-25.mm2.AsmToH37Rv.asm10.cram	819393	2026-07-20T14:02:13Z
sample	Mtb151	mada_2-31	lr_100x_crai	samples/Mtb151/mada_2-31/mada_2-31.LR.AlnToH37Rv.Subsample100x.cram.crai	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/mada_2-31/mada_2-31.LR.AlnToH37Rv.Subsample100x.cram.crai	659	2026-07-23T16:53:28Z
sample	Mtb151	mada_2-31	lr_100x_cram	samples/Mtb151/mada_2-31/mada_2-31.LR.AlnToH37Rv.Subsample100x.cram	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/mada_2-31/mada_2-31.LR.AlnToH37Rv.Subsample100x.cram	74532193	2026-07-23T16:53:25Z
sample	Mtb151	mada_2-31	lr_full_depth_crai	samples/Mtb151/mada_2-31/mada_2-31.LR.AlnToH37Rv.primary_only.cram.crai	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/mada_2-31/mada_2-31.LR.AlnToH37Rv.primary_only.cram.crai	656	2026-07-20T14:02:18Z
sample	Mtb151	mada_2-31	lr_full_depth_cram	samples/Mtb151/mada_2-31/mada_2-31.LR.AlnToH37Rv.primary_only.cram	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/mada_2-31/mada_2-31.LR.AlnToH37Rv.primary_only.cram	74532310	2026-07-20T14:02:16Z
sample	Mtb151	mada_2-31	asm_crai	samples/Mtb151/mada_2-31/mada_2-31.mm2.AsmToH37Rv.asm10.cram.crai	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/mada_2-31/mada_2-31.mm2.AsmToH37Rv.asm10.cram.crai	66	2026-07-20T14:02:20Z
sample	Mtb151	mada_2-31	asm_cram	samples/Mtb151/mada_2-31/mada_2-31.mm2.AsmToH37Rv.asm10.cram	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/mada_2-31/mada_2-31.mm2.AsmToH37Rv.asm10.cram	800306	2026-07-20T14:02:19Z
sample	Mtb151	mada_2-42	lr_100x_crai	samples/Mtb151/mada_2-42/mada_2-42.LR.AlnToH37Rv.Subsample100x.cram.crai	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/mada_2-42/mada_2-42.LR.AlnToH37Rv.Subsample100x.cram.crai	1858	2026-07-23T16:56:35Z
sample	Mtb151	mada_2-42	lr_100x_cram	samples/Mtb151/mada_2-42/mada_2-42.LR.AlnToH37Rv.Subsample100x.cram	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/mada_2-42/mada_2-42.LR.AlnToH37Rv.Subsample100x.cram	211883388	2026-07-23T16:56:32Z
sample	Mtb151	mada_2-42	lr_full_depth_crai	samples/Mtb151/mada_2-42/mada_2-42.LR.AlnToH37Rv.primary_only.cram.crai	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/mada_2-42/mada_2-42.LR.AlnToH37Rv.primary_only.cram.crai	2840	2026-07-20T14:02:26Z
sample	Mtb151	mada_2-42	lr_full_depth_cram	samples/Mtb151/mada_2-42/mada_2-42.LR.AlnToH37Rv.primary_only.cram	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/mada_2-42/mada_2-42.LR.AlnToH37Rv.primary_only.cram	320660120	2026-07-20T14:02:25Z
sample	Mtb151	mada_2-42	asm_crai	samples/Mtb151/mada_2-42/mada_2-42.mm2.AsmToH37Rv.asm10.cram.crai	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/mada_2-42/mada_2-42.mm2.AsmToH37Rv.asm10.cram.crai	68	2026-07-20T14:02:28Z
sample	Mtb151	mada_2-42	asm_cram	samples/Mtb151/mada_2-42/mada_2-42.mm2.AsmToH37Rv.asm10.cram	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/mada_2-42/mada_2-42.mm2.AsmToH37Rv.asm10.cram	824855	2026-07-20T14:02:27Z
sample	Mtb151	mada_2-46	lr_100x_crai	samples/Mtb151/mada_2-46/mada_2-46.LR.AlnToH37Rv.Subsample100x.cram.crai	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/mada_2-46/mada_2-46.LR.AlnToH37Rv.Subsample100x.cram.crai	1716	2026-07-23T16:55:31Z
sample	Mtb151	mada_2-46	lr_100x_cram	samples/Mtb151/mada_2-46/mada_2-46.LR.AlnToH37Rv.Subsample100x.cram	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/mada_2-46/mada_2-46.LR.AlnToH37Rv.Subsample100x.cram	198523243	2026-07-23T16:55:28Z
sample	Mtb151	mada_2-46	lr_full_depth_crai	samples/Mtb151/mada_2-46/mada_2-46.LR.AlnToH37Rv.primary_only.cram.crai	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/mada_2-46/mada_2-46.LR.AlnToH37Rv.primary_only.cram.crai	2068	2026-07-20T14:02:36Z
sample	Mtb151	mada_2-46	lr_full_depth_cram	samples/Mtb151/mada_2-46/mada_2-46.LR.AlnToH37Rv.primary_only.cram	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/mada_2-46/mada_2-46.LR.AlnToH37Rv.primary_only.cram	240623117	2026-07-20T14:02:35Z
sample	Mtb151	mada_2-46	asm_crai	samples/Mtb151/mada_2-46/mada_2-46.mm2.AsmToH37Rv.asm10.cram.crai	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/mada_2-46/mada_2-46.mm2.AsmToH37Rv.asm10.cram.crai	68	2026-07-20T14:02:38Z
sample	Mtb151	mada_2-46	asm_cram	samples/Mtb151/mada_2-46/mada_2-46.mm2.AsmToH37Rv.asm10.cram	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/mada_2-46/mada_2-46.mm2.AsmToH37Rv.asm10.cram	884153	2026-07-20T14:02:37Z
sample	Mtb151	mada_2-53	lr_100x_crai	samples/Mtb151/mada_2-53/mada_2-53.LR.AlnToH37Rv.Subsample100x.cram.crai	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/mada_2-53/mada_2-53.LR.AlnToH37Rv.Subsample100x.cram.crai	1266	2026-07-23T17:00:10Z
sample	Mtb151	mada_2-53	lr_100x_cram	samples/Mtb151/mada_2-53/mada_2-53.LR.AlnToH37Rv.Subsample100x.cram	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/mada_2-53/mada_2-53.LR.AlnToH37Rv.Subsample100x.cram	152514992	2026-07-23T17:00:05Z
sample	Mtb151	mada_2-53	lr_full_depth_crai	samples/Mtb151/mada_2-53/mada_2-53.LR.AlnToH37Rv.primary_only.cram.crai	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/mada_2-53/mada_2-53.LR.AlnToH37Rv.primary_only.cram.crai	1270	2026-07-20T14:02:43Z
sample	Mtb151	mada_2-53	lr_full_depth_cram	samples/Mtb151/mada_2-53/mada_2-53.LR.AlnToH37Rv.primary_only.cram	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/mada_2-53/mada_2-53.LR.AlnToH37Rv.primary_only.cram	152841280	2026-07-20T14:02:42Z
sample	Mtb151	mada_2-53	asm_crai	samples/Mtb151/mada_2-53/mada_2-53.mm2.AsmToH37Rv.asm10.cram.crai	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/mada_2-53/mada_2-53.mm2.AsmToH37Rv.asm10.cram.crai	67	2026-07-20T14:02:46Z
sample	Mtb151	mada_2-53	asm_cram	samples/Mtb151/mada_2-53/mada_2-53.mm2.AsmToH37Rv.asm10.cram	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/mada_2-53/mada_2-53.mm2.AsmToH37Rv.asm10.cram	743979	2026-07-20T14:02:44Z
sample	TBP22CI	TB3256	lr_100x_crai	samples/TBP22CI/TB3256/TB3256.LR.AlnToH37Rv.Subsample100x.cram.crai	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/TBP22CI/TB3256/TB3256.LR.AlnToH37Rv.Subsample100x.cram.crai	1368	2026-07-23T16:45:53Z
sample	TBP22CI	TB3256	lr_100x_cram	samples/TBP22CI/TB3256/TB3256.LR.AlnToH37Rv.Subsample100x.cram	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/TBP22CI/TB3256/TB3256.LR.AlnToH37Rv.Subsample100x.cram	149907444	2026-07-23T16:45:49Z
sample	TBP22CI	TB3256	lr_full_depth_crai	samples/TBP22CI/TB3256/TB3256.LR.AlnToH37Rv.primary_only.cram.crai	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/TBP22CI/TB3256/TB3256.LR.AlnToH37Rv.primary_only.cram.crai	1399	2026-07-20T14:19:51Z
sample	TBP22CI	TB3256	lr_full_depth_cram	samples/TBP22CI/TB3256/TB3256.LR.AlnToH37Rv.primary_only.cram	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/TBP22CI/TB3256/TB3256.LR.AlnToH37Rv.primary_only.cram	153916155	2026-07-20T14:19:50Z
sample	TBP22CI	TB3256	asm_crai	samples/TBP22CI/TB3256/TB3256.mm2.AsmToH37Rv.asm10.cram.crai	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/TBP22CI/TB3256/TB3256.mm2.AsmToH37Rv.asm10.cram.crai	67	2026-07-20T14:19:54Z
sample	TBP22CI	TB3256	asm_cram	samples/TBP22CI/TB3256/TB3256.mm2.AsmToH37Rv.asm10.cram	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/TBP22CI/TB3256/TB3256.mm2.AsmToH37Rv.asm10.cram	746351	2026-07-20T14:19:53Z
sample	TBP22CI	TB3305	lr_100x_crai	samples/TBP22CI/TB3305/TB3305.LR.AlnToH37Rv.Subsample100x.cram.crai	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/TBP22CI/TB3305/TB3305.LR.AlnToH37Rv.Subsample100x.cram.crai	1591	2026-07-23T16:44:16Z
sample	TBP22CI	TB3305	lr_100x_cram	samples/TBP22CI/TB3305/TB3305.LR.AlnToH37Rv.Subsample100x.cram	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/TBP22CI/TB3305/TB3305.LR.AlnToH37Rv.Subsample100x.cram	108560497	2026-07-23T16:44:12Z
sample	TBP22CI	TB3305	lr_full_depth_crai	samples/TBP22CI/TB3305/TB3305.LR.AlnToH37Rv.primary_only.cram.crai	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/TBP22CI/TB3305/TB3305.LR.AlnToH37Rv.primary_only.cram.crai	2859	2026-07-20T14:18:35Z
sample	TBP22CI	TB3305	lr_full_depth_cram	samples/TBP22CI/TB3305/TB3305.LR.AlnToH37Rv.primary_only.cram	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/TBP22CI/TB3305/TB3305.LR.AlnToH37Rv.primary_only.cram	191161711	2026-07-20T14:18:34Z
sample	TBP22CI	TB3305	asm_crai	samples/TBP22CI/TB3305/TB3305.mm2.AsmToH37Rv.asm10.cram.crai	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/TBP22CI/TB3305/TB3305.mm2.AsmToH37Rv.asm10.cram.crai	68	2026-07-20T14:18:38Z
sample	TBP22CI	TB3305	asm_cram	samples/TBP22CI/TB3305/TB3305.mm2.AsmToH37Rv.asm10.cram	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/TBP22CI/TB3305/TB3305.mm2.AsmToH37Rv.asm10.cram	824012	2026-07-20T14:18:36Z
sample	TBP22CI	TB3572	lr_100x_crai	samples/TBP22CI/TB3572/TB3572.LR.AlnToH37Rv.Subsample100x.cram.crai	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/TBP22CI/TB3572/TB3572.LR.AlnToH37Rv.Subsample100x.cram.crai	1502	2026-07-23T16:46:35Z
sample	TBP22CI	TB3572	lr_100x_cram	samples/TBP22CI/TB3572/TB3572.LR.AlnToH37Rv.Subsample100x.cram	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/TBP22CI/TB3572/TB3572.LR.AlnToH37Rv.Subsample100x.cram	159166938	2026-07-23T16:46:32Z
sample	TBP22CI	TB3572	lr_full_depth_crai	samples/TBP22CI/TB3572/TB3572.LR.AlnToH37Rv.primary_only.cram.crai	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/TBP22CI/TB3572/TB3572.LR.AlnToH37Rv.primary_only.cram.crai	1663	2026-07-20T14:20:20Z
sample	TBP22CI	TB3572	lr_full_depth_cram	samples/TBP22CI/TB3572/TB3572.LR.AlnToH37Rv.primary_only.cram	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/TBP22CI/TB3572/TB3572.LR.AlnToH37Rv.primary_only.cram	177477869	2026-07-20T14:20:18Z
sample	TBP22CI	TB3572	asm_crai	samples/TBP22CI/TB3572/TB3572.mm2.AsmToH37Rv.asm10.cram.crai	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/TBP22CI/TB3572/TB3572.mm2.AsmToH37Rv.asm10.cram.crai	68	2026-07-20T14:20:22Z
sample	TBP22CI	TB3572	asm_cram	samples/TBP22CI/TB3572/TB3572.mm2.AsmToH37Rv.asm10.cram	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/TBP22CI/TB3572/TB3572.mm2.AsmToH37Rv.asm10.cram	791024	2026-07-20T14:20:21Z
sample	TBP22CI	TB3706	lr_100x_crai	samples/TBP22CI/TB3706/TB3706.LR.AlnToH37Rv.Subsample100x.cram.crai	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/TBP22CI/TB3706/TB3706.LR.AlnToH37Rv.Subsample100x.cram.crai	1577	2026-07-23T16:44:29Z
sample	TBP22CI	TB3706	lr_100x_cram	samples/TBP22CI/TB3706/TB3706.LR.AlnToH37Rv.Subsample100x.cram	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/TBP22CI/TB3706/TB3706.LR.AlnToH37Rv.Subsample100x.cram	106968517	2026-07-23T16:44:24Z
sample	TBP22CI	TB3706	lr_full_depth_crai	samples/TBP22CI/TB3706/TB3706.LR.AlnToH37Rv.primary_only.cram.crai	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/TBP22CI/TB3706/TB3706.LR.AlnToH37Rv.primary_only.cram.crai	2101	2026-07-20T14:18:45Z
sample	TBP22CI	TB3706	lr_full_depth_cram	samples/TBP22CI/TB3706/TB3706.LR.AlnToH37Rv.primary_only.cram	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/TBP22CI/TB3706/TB3706.LR.AlnToH37Rv.primary_only.cram	142436903	2026-07-20T14:18:43Z
sample	TBP22CI	TB3706	asm_crai	samples/TBP22CI/TB3706/TB3706.mm2.AsmToH37Rv.asm10.cram.crai	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/TBP22CI/TB3706/TB3706.mm2.AsmToH37Rv.asm10.cram.crai	68	2026-07-20T14:18:47Z
sample	TBP22CI	TB3706	asm_cram	samples/TBP22CI/TB3706/TB3706.mm2.AsmToH37Rv.asm10.cram	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/TBP22CI/TB3706/TB3706.mm2.AsmToH37Rv.asm10.cram	823363	2026-07-20T14:18:46Z
